Sno,Date,minute,Hour,Day_of_week,Day_of_year,Latitude loc 14,Longitude loc15,icon,windSpeed,visibility,Accident,,,
619,43373,25,23,1,273,17.4492773,78.4183478,clear-night,1.69,16.093,1,,,
620,43373,25,23,1,273,17.3881601,78.4645379,clear-night,1.69,16.093,1,,,
621,43373,25,23,1,273,17.3983774,78.5582652,clear-night,1.66,16.093,1,,,
622,43374,20,0,2,274,17.3990023,78.4156933,clear-night,2.02,16.093,1,,,
623,43374,40,0,2,274,17.4747785,78.3102918,clear-night,2.04,16.093,1,,,
624,43374,45,0,2,274,17.5186369,78.3962529,clear-day,2.06,16.093,1,,,
625,43374,40,1,2,274,17.3050874,78.4743396,clear-day,2.18,16.093,1,,,
626,43374,25,2,2,274,17.5366218,78.4844811,clear-day,2.16,16.093,1,,,
627,43374,30,2,2,274,17.3457176,78.5522296,clear-day,2.24,16.093,1,,,
628,43374,30,2,2,274,17.4485835,78.3908035,clear-day,2.24,16.093,1,,,
629,43374,35,2,2,274,17.4447952,78.3998642,clear-day,2.25,16.093,1,,,
630,43374,5,3,2,274,17.3388615,78.4929529,clear-day,2.43,16.093,1,,,
631,43374,25,3,2,274,17.4485835,78.3908035,clear-day,2.48,16.093,1,,,
632,43374,25,3,2,274,17.4221727,78.3818229,clear-day,2.5,16.093,1,,,
633,43374,40,3,2,274,17.416889,78.43867,clear-day,2.55,16.093,1,,,
634,43374,58,3,2,274,17.4169142,78.3423777,clear-day,2.63,16.093,1,,,
635,43374,25,4,2,274,17.3510775,78.3778232,clear-day,2.78,16.093,1,,,
636,43374,30,4,2,274,17.4305565,78.4270534,clear-day,2.7,16.093,1,,,
637,43374,40,4,2,274,17.3698887,78.4304712,clear-day,2.81,16.093,1,,,
638,43374,0,5,2,274,17.3457176,78.5522296,clear-day,2.92,16.093,1,,,
639,43374,1,5,2,274,17.4071323,78.3906218,clear-day,2.86,16.093,1,,,
640,43374,23,5,2,274,17.4077591,78.4268703,clear-day,2.92,16.093,1,,,
641,43374,30,5,2,274,17.4062155,78.3763486,clear-day,2.96,16.093,1,,,
642,43374,45,5,2,274,17.4125847,78.5053248,clear-day,2.98,16.093,1,,,
643,43374,55,5,2,274,17.4639345,78.4282972,clear-day,2.91,16.093,1,,,
644,43374,55,5,2,274,17.4237128,78.4584013,clear-day,2.93,16.093,1,,,
645,43374,25,6,2,274,17.3317096,78.5753592,clear-day,3.28,16.093,1,,,
646,43374,50,6,2,274,17.4492773,78.4183478,clear-day,3.1,16.093,1,,,
647,43374,33,7,2,274,17.3698887,78.4304712,clear-day,3.31,16.093,1,,,
648,43374,53,7,2,274,17.4033851,78.4149439,clear-day,3.25,16.093,1,,,
649,43374,55,7,2,274,17.5366218,78.4844811,clear-day,3.15,16.093,1,,,
650,43374,0,8,2,274,17.4160258,78.4113656,clear-day,3.22,16.093,1,,,
651,43374,10,8,2,274,17.4425851,78.4390881,partly-cloudy-day,3.16,16.093,1,,,
652,43374,20,8,2,274,17.3457176,78.5522296,clear-day,3.52,14.128,1,,,
653,43374,20,8,2,274,17.4160258,78.4113656,clear-day,3.2,16.093,1,,,
654,43374,20,8,2,274,17.4105858,78.4652316,clear-day,3.25,16,1,,,
655,43374,30,8,2,274,17.4698577,78.3578246,partly-cloudy-day,3.06,16.093,1,,,
656,43374,30,8,2,274,17.3852774,78.5277506,clear-day,3.41,15.403,1,,,
657,43374,35,8,2,274,17.4305565,78.4270534,clear-day,3.14,16.093,1,,,
658,43374,45,8,2,274,17.4267948,78.5193163,clear-day,3.26,16.093,1,,,
659,43374,5,9,2,274,17.4305565,78.4270534,partly-cloudy-day,3.06,15.607,1,,,
660,43374,7,9,2,274,17.4062155,78.3763486,clear-day,3.06,15.671,1,,,
661,43374,10,9,2,274,17.4534663,78.4130138,partly-cloudy-day,3.01,16.093,1,,,
662,43374,15,9,2,274,17.5366218,78.4844811,clear-day,3.05,16.093,1,,,
663,43374,15,9,2,274,17.3573882,78.5112407,clear-day,3.33,11.26,1,,,
664,43374,15,9,2,274,17.4485835,78.3908035,partly-cloudy-day,2.99,16.093,1,,,
665,43374,20,9,2,274,17.3631344,78.396519,clear-day,3.11,12.111,1,,,
666,43374,25,9,2,274,17.4196548,78.4990004,clear-day,3.15,13.241,1,,,
667,43374,42,9,2,274,17.4300625,78.5415931,clear-day,3.14,13.666,1,,,
668,43374,50,9,2,274,17.3983774,78.5582652,clear-day,3.15,11.776,1,,,
669,43374,58,9,2,274,17.4947934,78.3996441,partly-cloudy-day,2.77,16.093,1,,,
670,43374,0,10,2,274,17.3983774,78.5582652,clear-day,3.1,11.204,1,,,
671,43374,0,10,2,274,17.491595,78.2920407,partly-cloudy-day,2.6,16.093,1,,,
672,43374,0,10,2,274,17.4071323,78.3906218,partly-cloudy-day,2.83,12.02,1,,,
673,43374,0,10,2,274,17.4698577,78.3578246,partly-cloudy-day,2.71,15.605,1,,,
674,43374,0,10,2,274,17.4160258,78.4113656,partly-cloudy-day,2.87,12.109,1,,,
675,43374,0,10,2,274,17.3828402,78.4747504,clear-day,3.01,10.135,1,,,
676,43374,15,10,2,274,17.4062155,78.3763486,partly-cloudy-day,2.69,11.058,1,,,
677,43374,15,10,2,274,17.4160258,78.4113656,partly-cloudy-day,2.77,11.056,1,,,
678,43374,15,10,2,274,17.3983774,78.5582652,clear-day,2.98,10.345,1,,,
679,43374,20,10,2,274,17.4305565,78.4270534,partly-cloudy-day,2.79,10.803,1,,,
680,43374,20,10,2,274,17.3712698,78.4870148,clear-day,2.87,8.589,1,,,
681,43374,25,10,2,274,17.4639345,78.4282972,partly-cloudy-day,2.75,11.598,1,,,
682,43374,30,10,2,274,17.4393056,78.4055514,partly-cloudy-day,2.62,10.853,1,,,
683,43374,30,10,2,274,17.4388159,78.434546,partly-cloudy-day,2.77,9.959,1,,,
684,43374,30,10,2,274,17.4033851,78.4149439,partly-cloudy-day,2.65,9.499,1,,,
685,43374,36,10,2,274,17.393,78.473,clear-day,2.71,8.386,1,,,
686,43374,42,10,2,274,17.4340479,78.4269776,partly-cloudy-day,2.61,9.285,1,,,
687,43374,45,10,2,274,17.4066234,78.5437741,clear-day,2.7,8.689,1,,,
688,43374,50,10,2,274,17.3716285,78.4909673,clear-day,2.62,7.092,1,,,
689,43374,55,10,2,274,17.4947934,78.3996441,partly-cloudy-day,2.37,10.459,1,,,
690,43374,0,11,2,274,17.4020637,78.4840052,clear-day,2.57,7.191,1,,,
691,43374,0,11,2,274,17.4388159,78.434546,partly-cloudy-day,2.55,7.925,1,,,
692,43374,0,11,2,274,17.4033851,78.4149439,partly-cloudy-day,2.45,7.52,1,,,
693,43374,0,11,2,274,17.3729724,78.5163894,clear-day,2.6,6.824,1,,,
694,43374,5,11,2,274,17.4715685,78.3600448,rain,2.3,9.048,1,,,
695,43374,10,11,2,274,17.4300625,78.5415931,clear-day,2.61,7.463,1,,,
696,43374,10,11,2,274,17.3861371,78.4638649,clear-day,2.51,6.457,1,,,
697,43374,16,11,2,274,17.3712698,78.4870148,rain,2.54,5.939,1,,,
698,43374,20,11,2,274,17.4485835,78.3908035,rain,2.36,6.908,1,,,
699,43374,20,11,2,274,17.4393056,78.4055514,rain,2.39,6.72,1,,,
700,43374,25,11,2,274,17.443881,78.5213601,clear-day,2.62,6.24,1,,,
701,43374,30,11,2,274,17.3900857,78.4933352,rain,2.57,5.457,1,,,
702,43374,30,11,2,274,17.4160258,78.4113656,rain,2.41,5.677,1,,,
703,43374,40,11,2,274,17.5196675,78.3778542,rain,2.41,5.303,1,,,
704,43374,40,11,2,274,17.4160258,78.4113656,rain,2.42,5.024,1,,,
705,43374,42,11,2,274,17.4300625,78.5415931,rain,2.72,4.98,1,,,
706,43374,45,11,2,274,17.4447068,78.4663812,rain,2.3,5.769,1,,,
707,43374,45,11,2,274,17.4447068,78.4663812,rain,2.3,5.769,1,,,
708,43374,50,11,2,274,17.2901456,78.4936632,rain,2.59,5.09,1,,,
709,43374,50,11,2,274,17.440527,78.422826,rain,2.45,4.517,1,,,
710,43374,0,12,2,274,17.4562544,78.4439295,rain,2.39,4.507,1,,,
711,43374,0,12,2,274,17.4340479,78.4269776,rain,2.45,4.132,1,,,
712,43374,5,12,2,274,17.4399295,78.4982741,rain,2.59,4.115,1,,,
713,43374,5,12,2,274,17.4062155,78.3763486,rain,2.35,3.958,1,,,
714,43374,15,12,2,274,17.4229906,78.4066178,rain,2.41,3.74,1,,,
715,43374,20,12,2,274,17.454467,78.4034188,rain,2.43,3.334,1,,,
716,43374,25,12,2,274,17.4086859,78.4125044,rain,2.4,3.879,1,,,
717,43374,32,12,2,274,17.3698887,78.4304712,rain,2.39,4.376,1,,,
718,43374,35,12,2,274,17.3268277,78.2746658,rain,2.01,5.556,1,,,
719,43374,35,12,2,274,17.3268277,78.2746658,rain,2.01,5.556,1,,,
720,43374,43,12,2,274,17.4321456,78.4384747,rain,2.44,4.036,1,,,
721,43374,56,12,2,274,17.4698577,78.3578246,rain,2.29,3.35,1,,,
722,43374,56,12,2,274,17.5169014,78.3428304,rain,2.31,2.772,1,,,
723,43374,58,12,2,274,17.4062155,78.3763486,rain,2.26,4.526,1,,,
724,43374,0,13,2,274,17.4698577,78.3578246,rain,2.29,3.413,1,,,
725,43374,0,13,2,274,17.393,78.473,rain,2.43,4.271,1,,,
726,43374,0,13,2,274,17.492838,78.5469015,rain,2.67,2.512,1,,,
727,43374,5,13,2,274,17.5196675,78.3778542,rain,2.38,2.768,1,,,
728,43374,5,13,2,274,17.3125498,78.5363288,rain,2.37,5.102,1,,,
729,43374,10,13,2,274,17.3457176,78.5522296,rain,2.41,4.665,1,,,
730,43374,10,13,2,274,17.4059875,78.3908428,rain,2.27,4.775,1,,,
731,43374,30,13,2,274,17.4148368,78.4851396,rain,2.41,4.507,1,,,
732,43374,35,13,2,274,17.3535583,78.4989098,rain,2.28,5.032,1,,,
733,43374,45,13,2,274,17.4229906,78.4066178,rain,2.27,5.591,1,,,
734,43374,50,13,2,274,17.3985568,78.4929521,rain,2.3,4.916,1,,,
735,43374,50,13,2,274,17.3847636,78.4033392,rain,2.2,6.639,1,,,
736,43374,50,13,2,274,17.3847636,78.4033392,rain,2.2,6.639,1,,,
737,43374,0,14,2,274,17.3535583,78.4989098,rain,2.19,5.496,1,,,
738,43374,0,14,2,274,17.4148368,78.4851396,rain,2.28,5.126,1,,,
739,43374,0,14,2,274,17.5003026,78.5938192,rain,2.38,3.614,1,,,
740,43374,0,14,2,274,17.4414845,78.4801671,rain,2.32,5.346,1,,,
741,43374,0,14,2,274,17.4492773,78.4183478,rain,2.28,5.427,1,,,
742,43374,0,14,2,274,17.4447068,78.4663812,rain,2.31,5.916,1,,,
743,43374,0,14,2,274,17.4071323,78.3906218,rain,2.2,6.72,1,,,
744,43374,0,14,2,274,17.4523906,78.5060029,rain,2.35,4.444,1,,,
745,43374,20,14,2,274,17.3497919,78.4680902,rain,2.12,6.761,1,,,
746,43374,30,14,2,274,17.4071323,78.3906218,rain,2.15,7.833,1,,,
747,43374,30,14,2,274,17.4160258,78.4113656,rain,2.13,7.178,1,,,
748,43374,30,14,2,274,17.4125847,78.5053248,rain,2.1,5.396,1,,,
749,43374,30,14,2,274,17.4160258,78.4113656,rain,2.13,7.178,1,,,
750,43374,35,14,2,274,17.4523906,78.5060029,rain,2.01,5.089,1,,,
751,43374,35,14,2,274,17.4020637,78.4840052,partly-cloudy-night,2.05,5.999,1,,,
752,43374,35,14,2,274,17.4160258,78.4113656,rain,2.11,7.337,1,,,
753,43374,40,14,2,274,17.491595,78.2920407,rain,2.23,6.827,1,,,
754,43374,45,14,2,274,17.3698887,78.4304712,partly-cloudy-night,2.08,8.187,1,,,
755,43374,45,14,2,274,17.4253481,78.5150327,partly-cloudy-night,2.02,5.509,1,,,
756,43374,45,14,2,274,17.5073336,78.4077422,rain,2.22,5.529,1,,,
757,43374,50,14,2,274,17.4033851,78.4149439,partly-cloudy-night,2.07,7.997,1,,,
758,43374,0,15,2,274,17.492838,78.5469015,cloudy,2.15,5.003,1,,,
759,43374,0,15,2,274,17.4503375,78.5322481,partly-cloudy-night,2.03,5.431,1,,,
760,43374,0,15,2,274,17.4305565,78.4270534,partly-cloudy-night,1.92,7.293,1,,,
761,43374,10,15,2,274,17.4273115,78.4993452,partly-cloudy-night,1.8,5.86,1,,,
762,43374,20,15,2,274,17.4503375,78.5322481,cloudy,2.01,5.585,1,,,
763,43374,30,15,2,274,17.4503375,78.5322481,cloudy,2.01,5.619,1,,,
764,43374,35,15,2,274,17.4936856,78.3401293,cloudy,2.3,7.303,1,,,
765,43374,38,15,2,274,17.5186369,78.3962529,cloudy,2.28,6.268,1,,,
766,43374,40,15,2,274,17.4160258,78.4113656,partly-cloudy-night,2.09,8.543,1,,,
767,43374,40,15,2,274,17.4586862,78.4879809,partly-cloudy-night,1.17,5.718,1,,,
768,43374,40,15,2,274,17.2901456,78.4936632,partly-cloudy-night,2.04,7.804,1,,,
769,43374,43,15,2,274,17.3714737,78.5695016,partly-cloudy-night,2.01,6.256,1,,,
770,43374,45,15,2,274,17.3698887,78.4304712,partly-cloudy-night,2.13,9.181,1,,,
771,43374,45,15,2,274,17.4947934,78.3996441,cloudy,2.24,6.549,1,,,
772,43374,50,15,2,274,17.4340479,78.4269776,partly-cloudy-night,1.94,7.713,1,,,
773,43374,58,15,2,274,17.4503375,78.5322481,partly-cloudy-night,2.08,5.701,1,,,
774,43374,0,16,2,274,17.3365515,78.3839857,partly-cloudy-night,2.23,12.101,1,,,
775,43374,0,16,2,274,17.4340479,78.4269776,partly-cloudy-night,1.99,7.796,1,,,
776,43374,15,16,2,274,17.4677964,78.4252792,cloudy,2.14,6.707,1,,,
777,43374,20,16,2,274,17.3272454,78.4908365,partly-cloudy-night,2.2,7.433,1,,,
778,43374,30,16,2,274,17.464594,78.540217,cloudy,2.31,4.594,1,,,
779,43374,35,16,2,274,17.3957847,78.4311944,partly-cloudy-night,2.35,8.054,1,,,
780,43374,36,16,2,274,17.3052765,78.5253226,partly-cloudy-night,2.21,6.7,1,,,
781,43374,40,16,2,274,17.492838,78.5469015,cloudy,2.41,4.084,1,,,
782,43374,50,16,2,274,17.3684658,78.5315941,partly-cloudy-night,2.33,6.165,1,,,
783,43374,50,16,2,274,17.4229906,78.4066178,partly-cloudy-night,2.48,8.375,1,,,
784,43374,50,16,2,274,17.4229906,78.4066178,partly-cloudy-night,2.48,8.375,1,,,
785,43374,0,17,2,274,17.3957847,78.4311944,partly-cloudy-night,2.48,9.294,1,,,
786,43374,5,17,2,274,17.492838,78.5469015,cloudy,2.48,6.495,1,,,
787,43374,20,17,2,274,17.4169142,78.3423777,partly-cloudy-night,2.5,15.15,1,,,
788,43374,20,17,2,274,17.464594,78.540217,cloudy,2.44,11.229,1,,,
789,43374,25,17,2,274,17.4833526,78.3870668,cloudy,2.51,14.232,1,,,
790,43374,25,17,2,274,17.4399295,78.4982741,partly-cloudy-night,2.49,13.235,1,,,
791,43374,30,17,2,274,17.4062155,78.3763486,partly-cloudy-night,2.45,16.093,1,,,
792,43374,30,17,2,274,17.3990023,78.4156933,partly-cloudy-night,2.43,16.093,1,,,
793,43374,30,17,2,274,17.4062155,78.3763486,partly-cloudy-night,2.45,16.093,1,,,
794,43374,30,17,2,274,17.4062155,78.3763486,partly-cloudy-night,2.45,16.093,1,,,
795,43374,40,17,2,274,17.4447068,78.4663812,partly-cloudy-night,2.48,16.093,1,,,
796,43374,45,17,2,274,17.4305565,78.4270534,partly-cloudy-night,2.4,16.093,1,,,
797,43374,50,17,2,274,17.4492773,78.4183478,partly-cloudy-night,2.39,16.093,1,,,
798,43374,0,18,2,274,17.3861371,78.4638649,partly-cloudy-night,2.33,16.093,1,,,
799,43374,10,18,2,274,17.4523906,78.5060029,partly-cloudy-night,2.35,16.093,1,,,
800,43374,10,18,2,274,17.4639345,78.4282972,partly-cloudy-night,2.37,16.093,1,,,
801,43374,10,18,2,274,17.4485835,78.3908035,partly-cloudy-night,2.37,16.093,1,,,
802,43374,15,18,2,274,17.4523906,78.5060029,partly-cloudy-night,2.36,16.093,1,,,
803,43374,25,18,2,274,17.3388615,78.4929529,partly-cloudy-night,2.31,16.093,1,,,
804,43374,30,18,2,274,17.4399295,78.4982741,partly-cloudy-night,2.38,16.093,1,,,
805,43374,40,18,2,274,17.3050874,78.4743396,partly-cloudy-night,2.33,16.093,1,,,
806,43374,45,18,2,274,17.3714737,78.5695016,partly-cloudy-night,2.28,16.093,1,,,
807,43374,50,18,2,274,17.4268897,78.4048405,partly-cloudy-night,2.42,16.093,1,,,
808,43374,0,19,2,274,17.3961832,78.4773256,partly-cloudy-night,2.4,16.093,1,,,
809,43374,0,19,2,274,17.4305565,78.4270534,partly-cloudy-night,2.43,16.093,1,,,
810,43374,20,19,2,274,17.4492773,78.4183478,partly-cloudy-night,2.47,16.093,1,,,
811,43374,25,19,2,274,17.451398,78.3092426,partly-cloudy-night,2.48,16.093,1,,,
812,43374,35,19,2,274,17.3990023,78.4156933,partly-cloudy-night,2.46,16.093,1,,,
813,43374,40,19,2,274,17.4930135,78.4057506,partly-cloudy-night,2.52,16.093,1,,,
814,43374,50,19,2,274,17.4614542,78.5004381,clear-night,2.51,16.093,1,,,
815,43374,0,20,2,274,17.4280213,78.430358,clear-night,2.49,16.093,1,,,
816,43374,15,20,2,274,17.4841683,78.3602942,clear-night,2.52,16.093,1,,,
817,43374,15,20,2,274,17.3573882,78.5112407,clear-night,2.39,16.093,1,,,
818,43374,15,20,2,274,17.4280213,78.430358,clear-night,2.49,16.093,1,,,
819,43374,20,20,2,274,17.3573882,78.5112407,clear-night,2.39,16.093,1,,,
820,43374,20,20,2,274,17.4399295,78.4982741,clear-night,2.49,16.093,1,,,
821,43374,23,20,2,274,17.3529457,78.5356595,clear-night,2.35,16.093,1,,,
822,43374,25,20,2,274,17.5958184,78.5712832,clear-night,2.45,16.093,1,,,
823,43374,30,20,2,274,17.3716285,78.4909673,clear-night,2.42,16.093,1,,,
824,43374,30,20,2,274,17.4447068,78.4663812,clear-night,2.5,16.093,1,,,
825,43374,30,20,2,274,17.4399295,78.4982741,clear-night,2.49,16.093,1,,,
826,43374,35,20,2,274,17.4300625,78.5415931,clear-night,2.42,16.093,1,,,
827,43374,40,20,2,274,17.4414845,78.4801671,clear-night,2.49,16.093,1,,,
828,43374,45,20,2,274,17.4440255,78.3991533,clear-night,2.48,16.093,1,,,
829,43374,45,20,2,274,17.3858323,78.4794274,clear-night,2.42,16.093,1,,,
830,43374,45,20,2,274,17.4059875,78.3908428,clear-night,2.46,16.093,1,,,
831,43374,50,20,2,274,17.3698887,78.4304712,clear-night,2.41,16.093,1,,,
832,43374,0,21,2,274,17.5003026,78.5938192,clear-night,2.38,16.093,1,,,
833,43374,0,21,2,274,17.3807016,78.4605691,clear-night,2.38,16.093,1,,,
834,43374,10,21,2,274,17.4148368,78.4851396,clear-night,2.38,16.093,1,,,
835,43374,10,21,2,274,17.4300625,78.5415931,clear-night,2.33,16.093,1,,,
836,43374,10,21,2,274,17.4300625,78.5415931,clear-night,2.33,16.093,1,,,
837,43374,10,21,2,274,17.4947934,78.3996441,clear-night,2.44,16.093,1,,,
838,43374,25,21,2,274,17.4503375,78.5322481,clear-night,2.29,16.093,1,,,
839,43374,30,21,2,274,17.4148368,78.4851396,clear-night,2.27,16.093,1,,,
840,43374,30,21,2,274,17.4947934,78.3996441,clear-night,2.33,16.093,1,,,
841,43374,30,21,2,274,17.3698887,78.4304712,clear-night,2.24,16.093,1,,,
842,43374,30,21,2,274,17.4321456,78.4384747,clear-night,2.29,16.093,1,,,
843,43374,30,21,2,274,17.5196675,78.3778542,clear-night,2.32,16.093,1,,,
844,43374,30,21,2,274,17.5196675,78.3778542,clear-night,2.32,16.093,1,,,
845,43374,34,21,2,274,17.4020637,78.4840052,clear-night,2.23,16.093,1,,,
846,43374,40,21,2,274,17.2335311,78.5425543,clear-night,1.95,16.093,1,,,
847,43374,40,21,2,274,17.492838,78.5469015,clear-night,2.23,16.093,1,,,
848,43374,45,21,2,274,17.4125847,78.5053248,clear-night,2.17,16.093,1,,,
849,43374,45,21,2,274,17.4300625,78.5415931,clear-night,2.14,16.093,1,,,
850,43374,55,21,2,274,17.4062834,78.489987,clear-night,2.1,16.093,1,,,
851,43374,0,22,2,274,17.4300625,78.5415931,clear-night,2.04,16.093,1,,,
852,43374,0,22,2,274,17.4930135,78.4057506,clear-night,2.14,16.093,1,,,
853,43374,0,22,2,274,17.3990023,78.4156933,clear-night,2.08,16.093,1,,,
854,43374,0,22,2,274,17.4065284,78.5139136,clear-night,2.05,16.093,1,,,
855,43374,0,22,2,274,17.4305565,78.4270534,clear-night,2.1,16.093,1,,,
856,43374,5,22,2,274,17.3852774,78.5277506,clear-night,1.98,16.093,1,,,
857,43374,10,22,2,274,17.3457176,78.5522296,clear-night,1.87,16.093,1,,,
858,43374,28,22,2,274,17.4400802,78.3489168,clear-night,1.87,16.093,1,,,
859,43374,30,22,2,274,17.4161086,78.4915429,clear-night,1.82,16.093,1,,,
860,43374,50,22,2,274,17.3985568,78.4929521,clear-night,1.66,16.093,1,,,
861,43374,50,22,2,274,17.4447068,78.4663812,clear-night,1.7,16.093,1,,,
862,43374,0,23,2,274,17.4503375,78.5322481,clear-night,1.64,16.093,1,,,
863,43374,25,23,2,274,17.4399295,78.4982741,clear-night,1.79,16.093,1,,,
864,43404,16,0,4,304,17.3457176,78.5522296,clear-night,2.93,16.093,1,,,
865,43404,21,0,4,304,17.4492773,78.4183478,clear-night,3,16.093,1,,,
866,43404,48,0,4,304,17.5196675,78.3778542,clear-night,3.01,16.093,1,,,
867,43404,5,1,4,304,17.4399295,78.4982741,clear-day,3.24,16.093,1,,,
868,43404,20,1,4,304,17.3535583,78.4989098,partly-cloudy-day,3.2,16.093,1,,,
869,43404,40,1,4,304,17.4325894,78.4070691,partly-cloudy-day,3.28,16.093,1,,,
870,43404,50,1,4,304,17.5196675,78.3778542,partly-cloudy-day,3.3,16.093,1,,,
871,43404,35,2,4,304,17.492838,78.5469015,partly-cloudy-day,3.63,16.093,1,,,
872,43404,40,2,4,304,17.3263889,78.5163894,partly-cloudy-day,3.58,16.093,1,,,
873,43404,45,2,4,304,17.4399295,78.4982741,partly-cloudy-day,3.61,16.093,1,,,
874,43404,45,2,4,304,17.4586862,78.4879809,partly-cloudy-day,3.62,16.093,1,,,
875,43404,20,3,4,304,17.3990023,78.4156933,partly-cloudy-day,3.74,16.093,1,,,
876,43404,30,3,4,304,17.4305565,78.4270534,partly-cloudy-day,3.72,16.093,1,,,
877,43404,30,3,4,304,17.4340479,78.4269776,partly-cloudy-day,3.71,16.093,1,,,
878,43404,40,3,4,304,17.4399295,78.4982741,partly-cloudy-day,3.66,16.093,1,,,
879,43404,0,4,4,304,17.4399295,78.4982741,partly-cloudy-day,3.64,16.093,1,,,
880,43404,32,4,4,304,17.3050874,78.4743396,partly-cloudy-day,3.98,16.093,1,,,
881,43404,35,4,4,304,17.389285,78.4588539,partly-cloudy-day,3.85,16.093,1,,,
882,43404,43,4,4,304,17.389285,78.4588539,partly-cloudy-day,3.86,16.093,1,,,
883,43404,40,5,4,304,17.4747785,78.3102918,partly-cloudy-day,4.16,16.093,1,,,
884,43404,45,6,4,304,17.4698577,78.3578246,partly-cloudy-day,4.06,16.093,1,,,
885,43404,50,6,4,304,17.3050874,78.4743396,partly-cloudy-day,4.12,16.093,1,,,
886,43404,50,6,4,304,17.8442922,78.478036,partly-cloudy-day,4.36,16.093,1,,,
887,43404,15,7,4,304,17.4836979,78.3158338,partly-cloudy-day,4.02,16.093,1,,,
888,43404,30,7,4,304,17.3529457,78.5356595,cloudy,3.94,16.093,1,,,
889,43404,0,8,4,304,17.4698577,78.3578246,partly-cloudy-day,3.76,16.093,1,,,
890,43404,0,8,4,304,17.3529457,78.5356595,cloudy,3.81,16.093,1,,,
891,43404,4,8,4,304,17.5196675,78.3778542,partly-cloudy-day,3.71,16.093,1,,,
892,43404,10,8,4,304,17.4936856,78.3401293,partly-cloudy-day,3.74,16.093,1,,,
893,43404,10,8,4,304,17.4388159,78.434546,partly-cloudy-day,3.4,16.093,1,,,
894,43404,10,8,4,304,17.4698577,78.3578246,partly-cloudy-day,3.73,16.093,1,,,
895,43404,10,8,4,304,17.3716285,78.4909673,cloudy,3.7,16.093,1,,,
896,43404,10,8,4,304,17.3698887,78.4304712,cloudy,3.74,16.093,1,,,
897,43404,15,8,4,304,17.4698577,78.3578246,partly-cloudy-day,3.71,16.093,1,,,
898,43404,15,8,4,304,17.5404964,78.3773352,partly-cloudy-day,3.7,16.093,1,,,
899,43404,20,8,4,304,17.4747785,78.3102918,partly-cloudy-day,3.76,16.093,1,,,
900,43404,30,8,4,304,17.4399295,78.4982741,partly-cloudy-day,3.33,16.093,1,,,
901,43404,40,8,4,304,17.4399295,78.4982741,cloudy,3.36,16.093,1,,,
902,43404,50,8,4,304,17.4160258,78.4113656,cloudy,3.57,16.093,1,,,
903,43404,50,8,4,304,17.4062155,78.3763486,cloudy,3.62,16.093,1,,,
904,43404,50,8,4,304,17.464594,78.540217,cloudy,3.48,16.093,1,,,
905,43404,0,9,4,304,17.4534663,78.4130138,cloudy,3.49,16.093,1,,,
906,43404,5,9,4,304,17.4967016,78.5066233,cloudy,3.36,16.093,1,,,
907,43404,7,9,4,304,17.3684658,78.5315941,cloudy,3.54,16.093,1,,,
908,43404,25,9,4,304,17.4934113,78.3277948,cloudy,3.48,16.093,1,,,
909,43404,25,9,4,304,17.389285,78.4588539,cloudy,3.45,16.093,1,,,
910,43404,35,9,4,304,17.5003026,78.5938192,cloudy,3.36,16.093,1,,,
911,43404,45,9,4,304,17.4447068,78.4663812,cloudy,3.2,9.129,1,,,
912,43404,45,9,4,304,17.403307,78.4529396,cloudy,3.36,16.093,1,,,
913,43404,50,9,4,304,17.4160258,78.4113656,cloudy,3.35,16.093,1,,,
914,43404,55,9,4,304,17.4833526,78.3870668,cloudy,3.33,16.093,1,,,
915,43404,55,9,4,304,17.4930135,78.4057506,cloudy,3.31,16.093,1,,,
916,43404,0,10,4,304,17.4160258,78.4113656,cloudy,3.31,16.093,1,,,
917,43404,0,10,4,304,17.4033851,78.4149439,cloudy,3.32,16.093,1,,,
918,43404,0,10,4,304,17.4930135,78.4057506,cloudy,3.29,16.093,1,,,
919,43404,5,10,4,304,17.4492773,78.4183478,cloudy,3.27,16.093,1,,,
920,43404,5,10,4,304,17.3317842,78.5297637,cloudy,3.32,16.093,1,,,
921,43404,15,10,4,304,17.4503375,78.5322481,cloudy,3.21,16.093,1,,,
922,43404,15,10,4,304,17.4967016,78.5066233,cloudy,3.18,16.093,1,,,
923,43404,15,10,4,304,17.4020637,78.4840052,cloudy,3.22,16.093,1,,,
924,43404,20,10,4,304,17.3658225,78.4142728,cloudy,3.23,16.093,1,,,
925,43404,25,10,4,304,17.4196548,78.4990004,cloudy,3.16,16.093,1,,,
926,43404,30,10,4,304,17.4698577,78.3578246,partly-cloudy-day,3.2,16.093,1,,,
927,43404,30,10,4,304,17.3658225,78.4142728,cloudy,3.18,16.093,1,,,
928,43404,35,10,4,304,17.4833526,78.3870668,partly-cloudy-day,3.17,16.093,1,,,
929,43404,40,10,4,304,17.4492773,78.4183478,partly-cloudy-day,3.1,16.093,1,,,
930,43404,45,10,4,304,17.3378675,78.4855344,cloudy,3.1,16.093,1,,,
931,43404,45,10,4,304,17.3317096,78.5753592,cloudy,3.1,16.093,1,,,
932,43404,45,10,4,304,17.4503375,78.5322481,cloudy,3.08,16.093,1,,,
933,43404,5,11,4,304,17.4503375,78.5322481,partly-cloudy-day,3.01,16.093,1,,,
